Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Argentina,Maize,1994,42371.0,591.0,30195.0,18.17
Argentina,Maize,1994,42371.0,591.0,30195.0,18.31
Argentina,Potatoes,1994,230166.0,591.0,30195.0,18.17
Argentina,Potatoes,1994,230166.0,591.0,30195.0,18.31
Argentina,"Rice, paddy",1994,42989.0,591.0,30195.0,18.17
Argentina,"Rice, paddy",1994,42989.0,591.0,30195.0,18.31
Argentina,Sorghum,1994,35065.0,591.0,30195.0,18.17
Argentina,Sorghum,1994,35065.0,591.0,30195.0,18.31
Argentina,Soybeans,1994,20386.0,591.0,30195.0,18.17
Argentina,Soybeans,1994,20386.0,591.0,30195.0,18.31
Argentina,Sweet potatoes,1994,176667.0,591.0,30195.0,18.17
Argentina,Sweet potatoes,1994,176667.0,591.0,30195.0,18.31
Argentina,Wheat,1994,20237.0,591.0,30195.0,18.17
Argentina,Wheat,1994,20237.0,591.0,30195.0,18.31
Argentina,Cassava,1995,100000.0,591.0,37842.0,17.74
Argentina,Cassava,1995,100000.0,591.0,37842.0,17.62
Argentina,Maize,1995,45223.0,591.0,37842.0,17.74
Argentina,Maize,1995,45223.0,591.0,37842.0,17.62
Argentina,Potatoes,1995,274272.0,591.0,37842.0,17.74
Argentina,Potatoes,1995,274272.0,591.0,37842.0,17.62
Argentina,"Rice, paddy",1995,50306.0,591.0,37842.0,17.74
Argentina,"Rice, paddy",1995,50306.0,591.0,37842.0,17.62
Argentina,Sorghum,1995,34588.0,591.0,37842.0,17.74
Argentina,Sorghum,1995,34588.0,591.0,37842.0,17.62
Argentina,Soybeans,1995,20446.0,591.0,37842.0,17.74
Argentina,Soybeans,1995,20446.0,591.0,37842.0,17.62
Argentina,Sweet potatoes,1995,168000.0,591.0,37842.0,17.74
Argentina,Sweet potatoes,1995,168000.0,591.0,37842.0,17.62
Argentina,Wheat,1995,21675.0,591.0,37842.0,17.74
Argentina,Wheat,1995,21675.0,591.0,37842.0,17.62
Argentina,Cassava,1996,100000.0,591.0,54595.0,17.64
Argentina,Cassava,1996,100000.0,591.0,54595.0,17.97
Argentina,Maize,1996,40397.0,591.0,54595.0,17.64
Argentina,Maize,1996,40397.0,591.0,54595.0,17.97
Argentina,Potatoes,1996,228877.0,591.0,54595.0,17.64
Argentina,Potatoes,1996,228877.0,591.0,54595.0,17.97
Argentina,"Rice, paddy",1996,51031.0,591.0,54595.0,17.64
Argentina,"Rice, paddy",1996,51031.0,591.0,54595.0,17.97
Argentina,Sorghum,1996,38763.0,591.0,54595.0,17.64
Argentina,Sorghum,1996,38763.0,591.0,54595.0,17.97
Argentina,Soybeans,1996,21051.0,591.0,54595.0,17.64
Argentina,Soybeans,1996,21051.0,591.0,54595.0,17.97
Argentina,Sweet potatoes,1996,170000.0,591.0,54595.0,17.64
Argentina,Sweet potatoes,1996,170000.0,591.0,54595.0,17.97
Argentina,Wheat,1996,19344.0,591.0,54595.0,17.64
Argentina,Wheat,1996,19344.0,591.0,54595.0,17.97
Argentina,Cassava,1997,100000.0,591.0,77691.0,18.29
Argentina,Cassava,1997,100000.0,591.0,77691.0,18.54
Argentina,Maize,1997,45557.0,591.0,77691.0,18.29
Argentina,Maize,1997,45557.0,591.0,77691.0,18.54
Argentina,Potatoes,1997,268502.0,591.0,77691.0,18.29
Argentina,Potatoes,1997,268502.0,591.0,77691.0,18.54
Argentina,"Rice, paddy",1997,53703.0,591.0,77691.0,18.29
Argentina,"Rice, paddy",1997,53703.0,591.0,77691.0,18.54
Argentina,Sorghum,1997,36845.0,591.0,77691.0,18.29
Argentina,Sorghum,1997,36845.0,591.0,77691.0,18.54
Argentina,Soybeans,1997,17212.0,591.0,77691.0,18.29
Argentina,Soybeans,1997,17212.0,591.0,77691.0,18.54
Argentina,Sweet potatoes,1997,145662.0,591.0,77691.0,18.29
Argentina,Sweet potatoes,1997,145662.0,591.0,77691.0,18.54
Argentina,Wheat,1997,22426.0,591.0,77691.0,18.29
Argentina,Wheat,1997,22426.0,591.0,77691.0,18.54
Argentina,Cassava,1998,100000.0,591.0,62397.0,17.23
Argentina,Cassava,1998,100000.0,591.0,62397.0,17.52
Argentina,Maize,1998,60780.0,591.0,62397.0,17.23
Argentina,Maize,1998,60780.0,591.0,62397.0,17.52
Argentina,Potatoes,1998,293744.0,591.0,62397.0,17.23
Argentina,Potatoes,1998,293744.0,591.0,62397.0,17.52
Argentina,"Rice, paddy",1998,47762.0,591.0,62397.0,17.23
Argentina,"Rice, paddy",1998,47762.0,591.0,62397.0,17.52
Argentina,Sorghum,1998,48105.0,591.0,62397.0,17.23
Argentina,Sorghum,1998,48105.0,591.0,62397.0,17.52
Argentina,Soybeans,1998,26937.0,591.0,62397.0,17.23
Argentina,Soybeans,1998,26937.0,591.0,62397.0,17.52
Argentina,Sweet potatoes,1998,175055.0,591.0,62397.0,17.23
Argentina,Sweet potatoes,1998,175055.0,591.0,62397.0,17.52
Argentina,Wheat,1998,26088.0,591.0,62397.0,17.23
Argentina,Wheat,1998,26088.0,591.0,62397.0,17.52
Argentina,Cassava,1999,100000.0,591.0,62831.39,17.15
Argentina,Cassava,1999,100000.0,591.0,62831.39,17.71
Argentina,Maize,1999,53702.0,591.0,62831.39,17.15
Argentina,Maize,1999,53702.0,591.0,62831.39,17.71
Argentina,Potatoes,1999,238938.0,591.0,62831.39,17.15
Argentina,Potatoes,1999,238938.0,591.0,62831.39,17.71
Argentina,"Rice, paddy",1999,57337.0,591.0,62831.39,17.15
Argentina,"Rice, paddy",1999,57337.0,591.0,62831.39,17.71
Argentina,Sorghum,1999,43845.0,591.0,62831.39,17.15
Argentina,Sorghum,1999,43845.0,591.0,62831.39,17.71
Argentina,Soybeans,1999,24450.0,591.0,62831.39,17.15
Argentina,Soybeans,1999,24450.0,591.0,62831.39,17.71
Argentina,Sweet potatoes,1999,143991.0,591.0,62831.39,17.15
Argentina,Sweet potatoes,1999,143991.0,591.0,62831.39,17.71
Argentina,Wheat,1999,23028.0,591.0,62831.39,17.15
Argentina,Wheat,1999,23028.0,591.0,62831.39,17.71
Argentina,Cassava,2000,100000.0,591.0,63265.78,16.98
Argentina,Cassava,2000,100000.0,591.0,63265.78,17.66
Argentina,Maize,2000,54329.0,591.0,63265.78,16.98
Argentina,Maize,2000,54329.0,591.0,63265.78,17.66
Argentina,Potatoes,2000,277566.0,591.0,63265.78,16.98
Argentina,Potatoes,2000,277566.0,591.0,63265.78,17.66
Argentina,"Rice, paddy",2000,47798.0,591.0,63265.78,16.98
Argentina,"Rice, paddy",2000,47798.0,591.0,63265.78,17.66
Argentina,Sorghum,2000,46477.0,591.0,63265.78,16.98
Argentina,Sorghum,2000,46477.0,591.0,63265.78,17.66
Argentina,Soybeans,2000,23312.0,591.0,63265.78,16.98
Argentina,Soybeans,2000,23312.0,591.0,63265.78,17.66
Argentina,Sweet potatoes,2000,151462.0,591.0,63265.78,16.98
Argentina,Sweet potatoes,2000,151462.0,591.0,63265.78,17.66
Argentina,Wheat,2000,24873.0,591.0,63265.78,16.98
Argentina,Wheat,2000,24873.0,591.0,63265.78,17.66
Argentina,Cassava,2001,100000.0,591.0,63700.17,17.71
Argentina,Cassava,2001,100000.0,591.0,63700.17,18.42
Argentina,Maize,2001,54553.0,591.0,63700.17,17.71
Argentina,Maize,2001,54553.0,591.0,63700.17,18.42
Argentina,Potatoes,2001,283768.0,591.0,63700.17,17.71
Argentina,Potatoes,2001,283768.0,591.0,63700.17,18.42
Argentina,"Rice, paddy",2001,57495.0,591.0,63700.17,17.71
Argentina,"Rice, paddy",2001,57495.0,591.0,63700.17,18.42
Argentina,Sorghum,2001,47429.0,591.0,63700.17,17.71
Argentina,Sorghum,2001,47429.0,591.0,63700.17,18.42
Argentina,Soybeans,2001,25846.0,591.0,63700.17,17.71
Argentina,Soybeans,2001,25846.0,591.0,63700.17,18.42
Argentina,Sweet potatoes,2001,155212.0,591.0,63700.17,17.71
Argentina,Sweet potatoes,2001,155212.0,591.0,63700.17,18.42
Argentina,Wheat,2001,24934.0,591.0,63700.17,17.71
Argentina,Wheat,2001,24934.0,591.0,63700.17,18.42
Argentina,Cassava,2002,100000.0,591.0,64134.56,17.58
Argentina,Cassava,2002,100000.0,591.0,64134.56,18.07
Argentina,Maize,2002,60791.0,591.0,64134.56,17.58
Argentina,Maize,2002,60791.0,591.0,64134.56,18.07
Argentina,Potatoes,2002,251347.0,591.0,64134.56,17.58
Argentina,Potatoes,2002,251347.0,591.0,64134.56,18.07
Argentina,"Rice, paddy",2002,57197.0,591.0,64134.56,17.58
Argentina,"Rice, paddy",2002,57197.0,591.0,64134.56,18.07
Argentina,Sorghum,2002,52691.0,591.0,64134.56,17.58
Argentina,Sorghum,2002,52691.0,591.0,64134.56,18.07
Argentina,Soybeans,2002,26304.0,591.0,64134.56,17.58
Argentina,Soybeans,2002,26304.0,591.0,64134.56,18.07
Argentina,Sweet potatoes,2002,155890.0,591.0,64134.56,17.58
Argentina,Sweet potatoes,2002,155890.0,591.0,64134.56,18.07
Argentina,Wheat,2002,22398.0,591.0,64134.56,17.58
Argentina,Wheat,2002,22398.0,591.0,64134.56,18.07
Argentina,Cassava,2004,100000.0,591.0,65003.34,17.67
Argentina,Cassava,2004,100000.0,591.0,65003.34,18.11
Argentina,Maize,2004,63931.0,591.0,65003.34,17.67
Argentina,Maize,2004,63931.0,591.0,65003.34,18.11
Argentina,Potatoes,2004,288717.0,591.0,65003.34,17.67
Argentina,Potatoes,2004,288717.0,591.0,65003.34,18.11
Argentina,"Rice, paddy",2004,62661.0,591.0,65003.34,17.67
Argentina,"Rice, paddy",2004,62661.0,591.0,65003.34,18.11
Argentina,Sorghum,2004,45531.0,591.0,65003.34,17.67
Argentina,Sorghum,2004,45531.0,591.0,65003.34,18.11
Argentina,Soybeans,2004,22075.0,591.0,65003.34,17.67
Argentina,Soybeans,2004,22075.0,591.0,65003.34,18.11
Argentina,Sweet potatoes,2004,154867.0,591.0,65003.34,17.67
Argentina,Sweet potatoes,2004,154867.0,591.0,65003.34,18.11
Argentina,Wheat,2004,25441.0,591.0,65003.34,17.67
Argentina,Wheat,2004,25441.0,591.0,65003.34,18.11
Argentina,Cassava,2005,100000.0,591.0,65437.73,17.32
Argentina,Cassava,2005,100000.0,591.0,65437.73,17.83
Argentina,Maize,2005,73587.0,591.0,65437.73,17.32
Argentina,Maize,2005,73587.0,591.0,65437.73,17.83
Argentina,Potatoes,2005,283917.0,591.0,65437.73,17.32
Argentina,Potatoes,2005,283917.0,591.0,65437.73,17.83
Argentina,"Rice, paddy",2005,60165.0,591.0,65437.73,17.32
Argentina,"Rice, paddy",2005,60165.0,591.0,65437.73,17.83
Argentina,Sorghum,2005,51872.0,591.0,65437.73,17.32
Argentina,Sorghum,2005,51872.0,591.0,65437.73,17.83
Argentina,Soybeans,2005,27287.0,591.0,65437.73,17.32
Argentina,Soybeans,2005,27287.0,591.0,65437.73,17.83
Argentina,Sweet potatoes,2005,154472.0,591.0,65437.73,17.32
Argentina,Sweet potatoes,2005,154472.0,591.0,65437.73,17.83
Argentina,Wheat,2005,26356.0,591.0,65437.73,17.32
Argentina,Wheat,2005,26356.0,591.0,65437.73,17.83
Argentina,Cassava,2006,100000.0,591.0,65872.12,18.1
Argentina,Cassava,2006,100000.0,591.0,65872.12,18.35
Argentina,Maize,2006,59030.0,591.0,65872.12,18.1
Argentina,Maize,2006,59030.0,591.0,65872.12,18.35
Argentina,Potatoes,2006,285828.0,591.0,65872.12,18.1
Argentina,Potatoes,2006,285828.0,591.0,65872.12,18.35
Argentina,"Rice, paddy",2006,70610.0,591.0,65872.12,18.1
Argentina,"Rice, paddy",2006,70610.0,591.0,65872.12,18.35
Argentina,Sorghum,2006,46778.0,591.0,65872.12,18.1
Argentina,Sorghum,2006,46778.0,591.0,65872.12,18.35
Argentina,Soybeans,2006,26793.0,591.0,65872.12,18.1
Argentina,Soybeans,2006,26793.0,591.0,65872.12,18.35
Argentina,Sweet potatoes,2006,143478.0,591.0,65872.12,18.1
Argentina,Sweet potatoes,2006,143478.0,591.0,65872.12,18.35
Argentina,Wheat,2006,25302.0,591.0,65872.12,18.1
Argentina,Wheat,2006,25302.0,591.0,65872.12,18.35
Argentina,Cassava,2007,100000.0,591.0,81582.64,16.71
Argentina,Cassava,2007,100000.0,591.0,81582.64,17.14
Argentina,Maize,2007,76655.0,591.0,81582.64,16.71
Argentina,Maize,2007,76655.0,591.0,81582.64,17.14
Argentina,Potatoes,2007,286765.0,591.0,81582.64,16.71
Argentina,Potatoes,2007,286765.0,591.0,81582.64,17.14
Argentina,"Rice, paddy",2007,65604.0,591.0,81582.64,16.71
Argentina,"Rice, paddy",2007,65604.0,591.0,81582.64,17.14
Argentina,Sorghum,2007,47021.0,591.0,81582.64,16.71
Argentina,Sorghum,2007,47021.0,591.0,81582.64,17.14
Argentina,Soybeans,2007,29712.0,591.0,81582.64,16.71
Argentina,Soybeans,2007,29712.0,591.0,81582.64,17.14
Argentina,Sweet potatoes,2007,141667.0,591.0,81582.64,16.71
Argentina,Sweet potatoes,2007,141667.0,591.0,81582.64,17.14
Argentina,Wheat,2007,26234.0,591.0,81582.64,16.71
Argentina,Wheat,2007,26234.0,591.0,81582.64,17.14
Argentina,Cassava,2008,100000.0,591.0,87149.01,17.71
Argentina,Cassava,2008,100000.0,591.0,87149.01,18.39
Argentina,Maize,2008,64525.0,591.0,87149.01,17.71
Argentina,Maize,2008,64525.0,591.0,87149.01,18.39
Argentina,Potatoes,2008,279412.0,591.0,87149.01,17.71
Argentina,Potatoes,2008,279412.0,591.0,87149.01,18.39
Argentina,"Rice, paddy",2008,68278.0,591.0,87149.01,17.71
Argentina,"Rice, paddy",2008,68278.0,591.0,87149.01,18.39
Argentina,Sorghum,2008,47474.0,591.0,87149.01,17.71
Argentina,Sorghum,2008,47474.0,591.0,87149.01,18.39
Argentina,Soybeans,2008,28216.0,591.0,87149.01,17.71
Argentina,Soybeans,2008,28216.0,591.0,87149.01,18.39
Argentina,Sweet potatoes,2008,145105.0,591.0,87149.01,17.71
Argentina,Sweet potatoes,2008,145105.0,591.0,87149.01,18.39
Argentina,Wheat,2008,28271.0,591.0,87149.01,17.71
Argentina,Wheat,2008,28271.0,591.0,87149.01,18.39
Argentina,Cassava,2009,101695.0,591.0,61586.56,18.16
Argentina,Cassava,2009,101695.0,591.0,61586.56,18.09
Argentina,Maize,2009,55760.0,591.0,61586.56,18.16
Argentina,Maize,2009,55760.0,591.0,61586.56,18.09
Argentina,Potatoes,2009,284439.0,591.0,61586.56,18.16
Argentina,Potatoes,2009,284439.0,591.0,61586.56,18.09
Argentina,"Rice, paddy",2009,68842.0,591.0,61586.56,18.16
Argentina,"Rice, paddy",2009,68842.0,591.0,61586.56,18.09
Argentina,Sorghum,2009,38752.0,591.0,61586.56,18.16
Argentina,Sorghum,2009,38752.0,591.0,61586.56,18.09
Argentina,Soybeans,2009,18480.0,591.0,61586.56,18.16
Argentina,Soybeans,2009,18480.0,591.0,61586.56,18.09
Argentina,Sweet potatoes,2009,151208.0,591.0,61586.56,18.16
Argentina,Sweet potatoes,2009,151208.0,591.0,61586.56,18.09
Argentina,Wheat,2009,19628.0,591.0,61586.56,18.16
Argentina,Wheat,2009,19628.0,591.0,61586.56,18.09
Argentina,Cassava,2010,101000.0,591.0,105915.04,17.33
Argentina,Cassava,2010,101000.0,591.0,105915.04,17.84
Argentina,Maize,2010,78040.0,591.0,105915.04,17.33
Argentina,Maize,2010,78040.0,591.0,105915.04,17.84
Argentina,Potatoes,2010,289849.0,591.0,105915.04,17.33
Argentina,Potatoes,2010,289849.0,591.0,105915.04,17.84
Argentina,"Rice, paddy",2010,57646.0,591.0,105915.04,17.33
Argentina,"Rice, paddy",2010,57646.0,591.0,105915.04,17.84
Argentina,Sorghum,2010,48163.0,591.0,105915.04,17.33
Argentina,Sorghum,2010,48163.0,591.0,105915.04,17.84
Argentina,Soybeans,2010,29053.0,591.0,105915.04,17.33
Argentina,Soybeans,2010,29053.0,591.0,105915.04,17.84
Argentina,Sweet potatoes,2010,149382.0,591.0,105915.04,17.33
Argentina,Sweet potatoes,2010,149382.0,591.0,105915.04,17.84
Argentina,Wheat,2010,27113.0,591.0,105915.04,17.33
Argentina,Wheat,2010,27113.0,591.0,105915.04,17.84
Argentina,Cassava,2011,100000.0,591.0,100424.62,17.58
Argentina,Cassava,2011,100000.0,591.0,100424.62,17.93
Argentina,Maize,2011,63503.0,591.0,100424.62,17.58
Argentina,Maize,2011,63503.0,591.0,100424.62,17.93
Argentina,Potatoes,2011,286657.0,591.0,100424.62,17.58
Argentina,Potatoes,2011,286657.0,591.0,100424.62,17.93
Argentina,"Rice, paddy",2011,67901.0,591.0,100424.62,17.58
Argentina,"Rice, paddy",2011,67901.0,591.0,100424.62,17.93
Argentina,Sorghum,2011,44029.0,591.0,100424.62,17.58
Argentina,Sorghum,2011,44029.0,591.0,100424.62,17.93
Argentina,Soybeans,2011,26053.0,591.0,100424.62,17.58
Argentina,Soybeans,2011,26053.0,591.0,100424.62,17.93
Argentina,Sweet potatoes,2011,148754.0,591.0,100424.62,17.58
Argentina,Sweet potatoes,2011,148754.0,591.0,100424.62,17.93
Argentina,Wheat,2011,35063.0,591.0,100424.62,17.58
Argentina,Wheat,2011,35063.0,591.0,100424.62,17.93
Argentina,Cassava,2012,100000.0,591.0,136185.08,18.18
Argentina,Cassava,2012,100000.0,591.0,136185.08,18.43
Argentina,Maize,2012,57346.0,591.0,136185.08,18.18
Argentina,Maize,2012,57346.0,591.0,136185.08,18.43
Argentina,Potatoes,2012,287821.0,591.0,136185.08,18.18
Argentina,Potatoes,2012,287821.0,591.0,136185.08,18.43
Argentina,"Rice, paddy",2012,66617.0,591.0,136185.08,18.18
Argentina,"Rice, paddy",2012,66617.0,591.0,136185.08,18.43
Argentina,Sorghum,2012,46534.0,591.0,136185.08,18.18
Argentina,Sorghum,2012,46534.0,591.0,136185.08,18.43
Argentina,Soybeans,2012,22814.0,591.0,136185.08,18.18
Argentina,Soybeans,2012,22814.0,591.0,136185.08,18.43
Argentina,Sweet potatoes,2012,148126.0,591.0,136185.08,18.18
Argentina,Sweet potatoes,2012,148126.0,591.0,136185.08,18.43
Argentina,Wheat,2012,32199.0,591.0,136185.08,18.18
Argentina,Wheat,2012,32199.0,591.0,136185.08,18.43
Argentina,Cassava,2013,99459.0,591.0,171945.54,16.45
Argentina,Cassava,2013,99459.0,591.0,171945.54,16.88
Argentina,Maize,2013,66037.0,591.0,171945.54,16.45
Argentina,Maize,2013,66037.0,591.0,171945.54,16.88
Argentina,Potatoes,2013,288984.0,591.0,171945.54,16.45
Argentina,Potatoes,2013,288984.0,591.0,171945.54,16.88
Argentina,"Rice, paddy",2013,67187.0,591.0,171945.54,16.45
Argentina,"Rice, paddy",2013,67187.0,591.0,171945.54,16.88
Argentina,Sorghum,2013,40852.0,591.0,171945.54,16.45
Argentina,Sorghum,2013,40852.0,591.0,171945.54,16.88
Argentina,Soybeans,2013,25391.0,591.0,171945.54,16.45
Argentina,Soybeans,2013,25391.0,591.0,171945.54,16.88
Argentina,Sweet potatoes,2013,147498.0,591.0,171945.54,16.45
Argentina,Sweet potatoes,2013,147498.0,591.0,171945.54,16.88
Argentina,Wheat,2013,26581.0,591.0,171945.54,16.45
Argentina,Wheat,2013,26581.0,591.0,171945.54,16.88
Armenia,Maize,1992,32344.0,562.0,8.0,7.44
Armenia,Potatoes,1992,111301.0,562.0,8.0,7.44
Armenia,Wheat,1992,21600.0,562.0,8.0,7.44
Armenia,Maize,1993,32261.0,562.0,8.0,7.69
Armenia,Potatoes,1993,134416.0,562.0,8.0,7.69
Armenia,Wheat,1993,22257.0,562.0,8.0,7.69
Armenia,Maize,1994,32667.0,562.0,23.0,8.84
Armenia,Potatoes,1994,131195.0,562.0,23.0,8.84
Armenia,Wheat,1994,17842.0,562.0,23.0,8.84
Armenia,Maize,1995,18261.0,562.0,23.9,9.76
Armenia,Potatoes,1995,131196.0,562.0,23.9,9.76
Armenia,Wheat,1995,25480.0,562.0,23.9,9.76
Armenia,Maize,1996,22239.0,562.0,32.0,9.55
Armenia,Potatoes,1996,129626.0,562.0,32.0,9.55
Armenia,Wheat,1996,23569.0,562.0,32.0,9.55
Armenia,Maize,1997,45548.0,562.0,41.46,9.1
Armenia,Potatoes,1997,109362.0,562.0,41.46,9.1
Armenia,Wheat,1997,17009.0,562.0,41.46,9.1
Armenia,Maize,1998,26082.0,562.0,50.92,10.28
Armenia,Potatoes,1998,134409.0,562.0,50.92,10.28
Armenia,Wheat,1998,20651.0,562.0,50.92,10.28
Armenia,Maize,1999,40303.0,562.0,60.38,10.11
Armenia,Potatoes,1999,130618.0,562.0,60.38,10.11
Armenia,Wheat,1999,19466.0,562.0,60.38,10.11
Armenia,Maize,2000,23178.0,562.0,69.85,9.68
Armenia,Potatoes,2000,87349.0,562.0,69.85,9.68
Armenia,Wheat,2000,16679.0,562.0,69.85,9.68
Armenia,Maize,2001,37913.0,562.0,79.31,10.18
Armenia,Potatoes,2001,114619.0,562.0,79.31,10.18
Armenia,Wheat,2001,22263.0,562.0,79.31,10.18
Armenia,Maize,2002,37380.0,562.0,88.77,9.41
Armenia,Potatoes,2002,122814.0,562.0,88.77,9.41
Armenia,Wheat,2002,23877.0,562.0,88.77,9.41
Armenia,Maize,2004,61791.0,562.0,204.77,9.55
Armenia,Potatoes,2004,161509.0,562.0,204.77,9.55
Armenia,Wheat,2004,23416.0,562.0,204.77,9.55
Armenia,Maize,2005,44692.0,562.0,220.51,9.58
Armenia,Potatoes,2005,164459.0,562.0,220.51,9.58
Armenia,Wheat,2005,20252.0,562.0,220.51,9.58
Armenia,Maize,2006,33271.0,562.0,227.55,9.89
Armenia,Potatoes,2006,163418.0,562.0,227.55,9.89
Armenia,Wheat,2006,14627.0,562.0,227.55,9.89
Armenia,Maize,2007,53262.0,562.0,241.71,9.44
Armenia,Potatoes,2007,184719.0,562.0,241.71,9.44
Armenia,Wheat,2007,25837.0,562.0,241.71,9.44
Armenia,Maize,2008,53424.0,562.0,218.2,9.51
Armenia,Potatoes,2008,189096.0,562.0,218.2,9.51
Armenia,Wheat,2008,24322.0,562.0,218.2,9.51
Armenia,Maize,2009,57763.0,562.0,198.36,9.67
Armenia,Potatoes,2009,185496.0,562.0,198.36,9.67
Armenia,Wheat,2009,22374.0,562.0,198.36,9.67
Armenia,Maize,2010,46724.0,562.0,278.72,11.31
Armenia,Potatoes,2010,170146.0,562.0,278.72,11.31
Armenia,Wheat,2010,21192.0,562.0,278.72,11.31
Armenia,Maize,2011,54257.0,562.0,278.72,8.93
Armenia,Potatoes,2011,194426.0,562.0,278.72,8.93
Armenia,Wheat,2011,28800.0,562.0,278.72,8.93
Armenia,Maize,2012,62215.0,562.0,278.72,10.2
Armenia,Potatoes,2012,207151.0,562.0,278.72,10.2
Armenia,Wheat,2012,26010.0,562.0,278.72,10.2
Armenia,Maize,2013,67114.0,562.0,278.72,11.08
Armenia,Potatoes,2013,215290.0,562.0,278.72,11.08
Armenia,Wheat,2013,31273.0,562.0,278.72,11.08
Australia,Maize,1990,41821.0,534.0,17866.0,16.8
Australia,Maize,1990,41821.0,534.0,17866.0,20.06
Australia,Maize,1990,41821.0,534.0,17866.0,12.11
Australia,Maize,1990,41821.0,534.0,17866.0,14.16
Australia,Maize,1990,41821.0,534.0,17866.0,18.05
Australia,Maize,1990,41821.0,534.0,17866.0,17.47
Australia,Potatoes,1990,289832.0,534.0,17866.0,16.8
Australia,Potatoes,1990,289832.0,534.0,17866.0,20.06
Australia,Potatoes,1990,289832.0,534.0,17866.0,12.11
Australia,Potatoes,1990,289832.0,534.0,17866.0,14.16
Australia,Potatoes,1990,289832.0,534.0,17866.0,18.05
Australia,Potatoes,1990,289832.0,534.0,17866.0,17.47
Australia,"Rice, paddy",1990,88000.0,534.0,17866.0,16.8
Australia,"Rice, paddy",1990,88000.0,534.0,17866.0,20.06
Australia,"Rice, paddy",1990,88000.0,534.0,17866.0,12.11
Australia,"Rice, paddy",1990,88000.0,534.0,17866.0,14.16
Australia,"Rice, paddy",1990,88000.0,534.0,17866.0,18.05
Australia,"Rice, paddy",1990,88000.0,534.0,17866.0,17.47
Australia,Sorghum,1990,24883.0,534.0,17866.0,16.8
Australia,Sorghum,1990,24883.0,534.0,17866.0,20.06
Australia,Sorghum,1990,24883.0,534.0,17866.0,12.11
Australia,Sorghum,1990,24883.0,534.0,17866.0,14.16
Australia,Sorghum,1990,24883.0,534.0,17866.0,18.05
Australia,Sorghum,1990,24883.0,534.0,17866.0,17.47
Australia,Soybeans,1990,15718.0,534.0,17866.0,16.8
Australia,Soybeans,1990,15718.0,534.0,17866.0,20.06
Australia,Soybeans,1990,15718.0,534.0,17866.0,12.11
Australia,Soybeans,1990,15718.0,534.0,17866.0,14.16
Australia,Soybeans,1990,15718.0,534.0,17866.0,18.05
Australia,Soybeans,1990,15718.0,534.0,17866.0,17.47
Australia,Sweet potatoes,1990,137140.0,534.0,17866.0,16.8
Australia,Sweet potatoes,1990,137140.0,534.0,17866.0,20.06
Australia,Sweet potatoes,1990,137140.0,534.0,17866.0,12.11
Australia,Sweet potatoes,1990,137140.0,534.0,17866.0,14.16
Australia,Sweet potatoes,1990,137140.0,534.0,17866.0,18.05
Australia,Sweet potatoes,1990,137140.0,534.0,17866.0,17.47
Australia,Wheat,1990,16344.0,534.0,17866.0,16.8
Australia,Wheat,1990,16344.0,534.0,17866.0,20.06
Australia,Wheat,1990,16344.0,534.0,17866.0,12.11
Australia,Wheat,1990,16344.0,534.0,17866.0,14.16
Australia,Wheat,1990,16344.0,534.0,17866.0,18.05
Australia,Wheat,1990,16344.0,534.0,17866.0,17.47
Australia,Maize,1991,39938.0,534.0,17866.0,16.78
Australia,Maize,1991,39938.0,534.0,17866.0,20.29
Australia,Maize,1991,39938.0,534.0,17866.0,12.22
Australia,Maize,1991,39938.0,534.0,17866.0,13.77
Australia,Maize,1991,39938.0,534.0,17866.0,18.73
Australia,Maize,1991,39938.0,534.0,17866.0,17.85
Australia,Potatoes,1991,285359.0,534.0,17866.0,16.78
Australia,Potatoes,1991,285359.0,534.0,17866.0,20.29
Australia,Potatoes,1991,285359.0,534.0,17866.0,12.22
Australia,Potatoes,1991,285359.0,534.0,17866.0,13.77
Australia,Potatoes,1991,285359.0,534.0,17866.0,18.73
Australia,Potatoes,1991,285359.0,534.0,17866.0,17.85
Australia,"Rice, paddy",1991,88427.0,534.0,17866.0,16.78
Australia,"Rice, paddy",1991,88427.0,534.0,17866.0,20.29
Australia,"Rice, paddy",1991,88427.0,534.0,17866.0,12.22
Australia,"Rice, paddy",1991,88427.0,534.0,17866.0,13.77
Australia,"Rice, paddy",1991,88427.0,534.0,17866.0,18.73
Australia,"Rice, paddy",1991,88427.0,534.0,17866.0,17.85
Australia,Sorghum,1991,19865.0,534.0,17866.0,16.78
Australia,Sorghum,1991,19865.0,534.0,17866.0,20.29
Australia,Sorghum,1991,19865.0,534.0,17866.0,12.22
Australia,Sorghum,1991,19865.0,534.0,17866.0,13.77
Australia,Sorghum,1991,19865.0,534.0,17866.0,18.73
Australia,Sorghum,1991,19865.0,534.0,17866.0,17.85
Australia,Soybeans,1991,15551.0,534.0,17866.0,16.78
Australia,Soybeans,1991,15551.0,534.0,17866.0,20.29
Australia,Soybeans,1991,15551.0,534.0,17866.0,12.22
Australia,Soybeans,1991,15551.0,534.0,17866.0,13.77
Australia,Soybeans,1991,15551.0,534.0,17866.0,18.73
Australia,Soybeans,1991,15551.0,534.0,17866.0,17.85
Australia,Sweet potatoes,1991,151142.0,534.0,17866.0,16.78
